item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity
3285,9985,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:c128b31b83245228665d,0.9467232823371887
3285,9940,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:fbe9fc7cf886d8e2b384,0.9466904401779175
3285,10774,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:8f9f25f77e6fb4dc3ee6,0.9466797113418579
6552,21765,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:e120cd6b794e4222ea8b,0.946370542049408
3285,9921,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:50627485fd7b11cf872e,0.9462283849716187
3786,22304,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:0ff99846610352c922f9,0.9459236264228821
4526,10926,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:951347158b6d5ea7c994,0.9456411600112915
4317,11903,KMT:dita_body:261b839cfb6331925000,ORT:dita_body:34929a6f0cf938cbfb0d,0.9454067349433899
3285,18543,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:fb47775fba7a0b78f56e,0.9450643062591553
2799,12049,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:e21604de2b3c78aaf4e5,0.9447627067565918
3524,25226,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:d1f047126d84462acebb,0.9446330666542053
1583,22414,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:07378c7e07348d2cceba,0.9445738196372986
4526,16723,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:54521efc8b47246965b6,0.9445666670799255
3285,10496,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:d5e1c9d205f32bad9634,0.9441966414451599
5424,10956,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:f7b198078c15c4d636ba,0.9440861940383911
2799,10128,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:fbc10ee8acb88b4d342d,0.9434292316436768
5063,17984,KMT:dita_body:ec7da05e5fb1b7fef0d8,ORT:dita_body:7169e75722d85a33f992,0.9433956742286682
5260,13889,KMT:dita_body:432d7356152258907c6e,ORT:dita_body:e7d9d2c2018bf4e0c537,0.9433382153511047
5424,13955,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:c340a68fc7d3c70cc531,0.9433333873748779
3722,12049,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:e21604de2b3c78aaf4e5,0.9430316090583801
3524,9977,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:112fe1186d7d8eef0e6a,0.9429048895835876
6136,12649,KMT:dita_body:47be93aa03acf9d991e5,ORT:dita_body:bd64037b24d2bc49504d,0.9428918361663818
5058,9952,KMT:dita_body:8f5749c5cebec78ffb25,ORT:dita_body:3f332790a84a0491f222,0.9424881339073181
4477,10336,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:791717fb5b5a8a7429d2,0.9422248601913452
5724,10047,KMT:dita_body:315252ddbfc48a27c805,ORT:dita_body:bb19dd18e8b1a0b9fbe1,0.9421020150184631
3786,12049,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:e21604de2b3c78aaf4e5,0.941674530506134
6860,12049,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:e21604de2b3c78aaf4e5,0.9415369033813477
1583,22399,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:2ba1ff9940aea49d40d6,0.9414907097816467
5734,9962,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:9f26267b2155dc24174f,0.9414277672767639
5244,8694,KMT:dita_body:1558106591def345dbee,ORT:dita_body:9fefeb7ee0f23af644b1,0.9414114356040955
2526,17078,KMT:dita_body:1b180f0174ef9bb85adf,ORT:dita_body:e22e9164127bf58b8575,0.9413186311721802
3524,15485,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:bf96403270b383a9a3cb,0.9410949945449829
3285,10000,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:e9df40843e66a5b80906,0.9408212900161743
3285,13104,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:60f674b0b28ad56ea094,0.9407972693443298
4824,11095,KMT:dita_body:b88ba2798c7c9b0bc745,ORT:dita_body:dcf6ef908cfd99ef00e7,0.9407519102096558
6552,10000,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:e9df40843e66a5b80906,0.9406653046607971
6860,23538,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:376b894e0b31d69131b1,0.9406567215919495
3524,15454,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:8776e6e75dd52b80000b,0.9406026005744934
3524,22400,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:3ae9ad4b1793bd94d77d,0.9406026005744934
5244,13877,KMT:dita_body:1558106591def345dbee,ORT:dita_body:60d99c4fd0a6610e74e3,0.940597653388977
3524,15505,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:e9207acd820f6f2a6111,0.9404695630073547
3524,15540,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:d6f4b61149781db6fff4,0.9404695630073547
3020,10128,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:fbc10ee8acb88b4d342d,0.9404515027999878
4477,8697,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:2ae182e675638b4b2ba5,0.9402730464935303
5895,18529,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:68a7713967b4094421b2,0.9401123523712158
2082,10707,KMT:dita_body:919b6f8fa82583dedbcc,ORT:dita_body:4a648a14e1a3d823589f,0.9400510787963867
2770,17078,KMT:dita_body:033d0a264a53570b9e86,ORT:dita_body:e22e9164127bf58b8575,0.9399012923240662
2800,12049,KMT:dita_body:4de125f33866b2cb6027,ORT:dita_body:e21604de2b3c78aaf4e5,0.9398260712623596
3524,24704,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:45b7ddbb7d8965e86913,0.9396076202392578
3524,24705,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:a7f19777ae0a4bf41229,0.9396076202392578
5743,9900,KMT:dita_body:3f4775425bc306decac5,ORT:dita_body:bd3ab23065a94a534868,0.9395495653152466
4599,10591,KMT:dita_body:6353a43082e1316982b0,ORT:dita_body:4d67f4e0ca454fb9fa16,0.9394535422325134
2799,10021,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:657591dd6131b78fbec0,0.9393776059150696
4317,11050,KMT:dita_body:261b839cfb6331925000,ORT:dita_body:427ada1b067f74d53c19,0.9393274784088135
2800,8539,KMT:dita_body:4de125f33866b2cb6027,ORT:dita_body:90a870fdd287be6cf8fd,0.9390763640403748
3849,22414,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:07378c7e07348d2cceba,0.9390579462051392
2799,8366,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:daa45ea9c759c2cb45e8,0.9390373229980469
3524,12633,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:543873e1a1b75bdfec50,0.9390362501144409
3776,22414,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:07378c7e07348d2cceba,0.9389922022819519
6553,22396,KMT:dita_body:237b0cf3949b679fc033,ORT:dita_body:e653ceca543811cbd4c6,0.9389913082122803
2088,12049,KMT:dita_body:23394772a1270889930b,ORT:dita_body:e21604de2b3c78aaf4e5,0.9389172792434692
6552,19965,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:b9195498058074afa466,0.9387401342391968
4526,9847,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:fb91ca0c1464ff8f47bf,0.9387037754058838
3285,22003,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:4ac5b81f6a785139de46,0.9386654496192932
5176,13742,KMT:dita_body:d31701a5d6da8174e3bd,ORT:dita_body:454a29fd00ffc28647db,0.938610315322876
3786,11078,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:6cad7f27cbff2536ae36,0.9385761618614197
4476,10993,KMT:dita_body:781824034437a145fc35,ORT:dita_body:49931b486f731f26161a,0.9384445548057556
7828,10956,KMT:dita_body:3d58a743b565e7917b52,ORT:dita_body:f7b198078c15c4d636ba,0.9384311437606812
5734,10785,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:5b4c07dd34edc56f3176,0.9383238554000854
4477,10086,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:5d282a2f406a9eb0d18e,0.9382785558700562
6552,20197,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:c587e2692b39c3803e83,0.9382674694061279
5424,13948,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:b5c46395f0c6e32e5fc8,0.938221275806427
98,10926,KMT:dita_body:e90cf134e0c47791dfc2,ORT:dita_body:951347158b6d5ea7c994,0.9381852746009827
4565,9568,KMT:dita_body:abb3034ea2d56c3c948a,ORT:dita_body:b9772a3ab8c1b78a2d0b,0.9381248950958252
3524,9955,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:5a1c2f1eef4b63afcff8,0.9380684494972229
3285,9923,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:e9eee750fa3510b050aa,0.9379760026931763
3722,13407,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:cefdf691864f6afaa79f,0.9379718899726868
3687,10469,KMT:dita_body:91149d444c506ee587b2,ORT:dita_body:7a2d82bf9eac338a0058,0.9379080533981323
5734,11903,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:34929a6f0cf938cbfb0d,0.9377703070640564
3020,24167,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:1e7f6534b9cc967d7bde,0.9376669526100159
5179,22033,KMT:dita_body:2a5799bae5708880f0e2,ORT:dita_body:0004aef64bb9a481d459,0.9376446604728699
5895,9894,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:98640114f2fb0a3cf8c5,0.9376403093338013
5424,15356,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:693987c05394699d7f63,0.9375770688056946
5424,10021,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:657591dd6131b78fbec0,0.9373661875724792
5380,11050,KMT:dita_body:9451c36e7383cf60f255,ORT:dita_body:427ada1b067f74d53c19,0.9372097253799438
3679,13877,KMT:dita_body:1f472e143112e9818c86,ORT:dita_body:60d99c4fd0a6610e74e3,0.9371905326843262
5895,20176,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:ab02b9ff0a1228cf10a0,0.9371412396430969
6860,13407,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:cefdf691864f6afaa79f,0.937070369720459
5825,11398,KMT:dita_body:9b0a95ce64ae0a09ce3d,ORT:dita_body:2419febe6af864e9b89c,0.9370423555374146
1583,15453,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:8fc59512128f00997233,0.9370222091674805
1583,15484,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:5f5c763849910f929942,0.9370222091674805
5895,18215,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:1c131a05535d6b3f8f40,0.9370030164718628
3722,24172,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:68599f29886bf602fedc,0.9369359016418457
4476,18738,KMT:dita_body:781824034437a145fc35,ORT:dita_body:5c65b941b993da764841,0.9369198083877563
4552,10007,KMT:dita_body:638ba4e833d4c1c1f379,ORT:dita_body:2871b98334999022da77,0.9368095993995667
3776,10021,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:657591dd6131b78fbec0,0.9366257190704346
6860,10128,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:fbc10ee8acb88b4d342d,0.9366050362586975
5734,10926,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:951347158b6d5ea7c994,0.9365688562393188
3524,17078,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:e22e9164127bf58b8575,0.9364985823631287
5744,10407,KMT:dita_body:72f85debd5ef59879d8a,ORT:dita_body:6858e07155c201b59afb,0.9364945888519287
3020,8366,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:daa45ea9c759c2cb45e8,0.9364499449729919
5895,18487,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:db1f2ff17ba0eceaad35,0.9364412426948547
6553,15482,KMT:dita_body:237b0cf3949b679fc033,ORT:dita_body:708a6d0e739dc81b0db4,0.9363527894020081
3285,13742,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:454a29fd00ffc28647db,0.9363078474998474
4476,12732,KMT:dita_body:781824034437a145fc35,ORT:dita_body:6b31191977dfcb88147d,0.9362387657165527
4299,14302,KMT:dita_body:fe7f9816b089018d6d5b,ORT:dita_body:e7a946dade6a6b6cf6ab,0.9360905885696411
3849,13955,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:c340a68fc7d3c70cc531,0.9359980821609497
5830,14644,KMT:dita_body:51eb8df813a03ddcc3fe,ORT:dita_body:0666b6c24fea89eb4476,0.9358335137367249
5063,23538,KMT:dita_body:ec7da05e5fb1b7fef0d8,ORT:dita_body:376b894e0b31d69131b1,0.9358287453651428
3524,10469,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:7a2d82bf9eac338a0058,0.9358125925064087
4735,15356,KMT:dita_body:d0de9b0f1957ac91c09f,ORT:dita_body:693987c05394699d7f63,0.9358096122741699
4735,10926,KMT:dita_body:d0de9b0f1957ac91c09f,ORT:dita_body:951347158b6d5ea7c994,0.9357244968414307
3524,22414,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:07378c7e07348d2cceba,0.9356987476348877
4175,11639,KMT:dita_body:6659af8d8f25a528dd7c,ORT:dita_body:830a2b9ae192d22dfd6c,0.9356939196586609
4526,12049,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:e21604de2b3c78aaf4e5,0.9356301426887512
2791,12524,KMT:dita_body:ff0fb8c6d7a14b245238,ORT:dita_body:9f7f9b6db7b5588707bd,0.9356274008750916
6552,10496,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:d5e1c9d205f32bad9634,0.9355739951133728
2770,19985,KMT:dita_body:033d0a264a53570b9e86,ORT:dita_body:aa499767418d6dc603c6,0.9355186223983765
6860,23885,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:759a0183ea5eb55c09de,0.9354071021080017
2799,22414,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:07378c7e07348d2cceba,0.9353735446929932
3056,10993,KMT:dita_body:f5c75ddb76e084016300,ORT:dita_body:49931b486f731f26161a,0.9353300333023071
3777,9820,KMT:dita_body:43eb45cb7d8f0ee9ed87,ORT:dita_body:5d8964fcc15c112b5b35,0.9353289008140564
3230,13889,KMT:dita_body:205dbff0249bba856fb2,ORT:dita_body:e7d9d2c2018bf4e0c537,0.9353070259094238
3849,9985,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:c128b31b83245228665d,0.9352929592132568
3776,10086,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:5d282a2f406a9eb0d18e,0.935145914554596
207,24178,KMT:dita_body:ad19deab6bce9c01653d,ORT:dita_body:2623cc7c60e93294faef,0.9351320862770081
5734,9820,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:5d8964fcc15c112b5b35,0.9350827932357788
5370,10010,KMT:dita_body:6fd64b4c069f03bf28de,ORT:dita_body:7191717ca6ba9b96d53f,0.9350408315658569
3776,9885,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:6d24e998887a3b1e43c4,0.9349287152290344
4565,13978,KMT:dita_body:abb3034ea2d56c3c948a,ORT:dita_body:bdf99ed2bea1d6bc8ceb,0.9348268508911133
5380,11979,KMT:dita_body:9451c36e7383cf60f255,ORT:dita_body:7f1ebe0ffbf118353328,0.9348133206367493
3849,22304,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:0ff99846610352c922f9,0.934662401676178
5825,10853,KMT:dita_body:9b0a95ce64ae0a09ce3d,ORT:dita_body:91d6f5b62bbc9986ebc4,0.9346358776092529
4599,17846,KMT:dita_body:6353a43082e1316982b0,ORT:dita_body:a903dbecfa0afeb8fb07,0.9346085786819458
3722,10128,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:fbc10ee8acb88b4d342d,0.9345170855522156
3722,24174,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:4605761799e12b11a6e3,0.9344998598098755
5830,10993,KMT:dita_body:51eb8df813a03ddcc3fe,ORT:dita_body:49931b486f731f26161a,0.9344097971916199
6552,18703,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:c322b2be4f9379d7ba34,0.9343552589416504
3722,23885,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:759a0183ea5eb55c09de,0.9343413710594177
5179,22025,KMT:dita_body:2a5799bae5708880f0e2,ORT:dita_body:377e628b50545ef42b1b,0.9342920780181885
3285,17409,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:0b1ef18b7d5b98e7deb4,0.9342882633209229
5895,13183,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:7679995cb5503a3bdcc7,0.9342854022979736
6860,24178,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:2623cc7c60e93294faef,0.9341729879379272
4299,15340,KMT:dita_body:fe7f9816b089018d6d5b,ORT:dita_body:36a9dee3dcd625b88099,0.9341568350791931
3638,11279,KMT:dita_body:3a69466789b2cabb6d5f,ORT:dita_body:ceb2144f88bc197f8738,0.9341354370117188
3776,9985,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:c128b31b83245228665d,0.9340401291847229
3139,15454,KMT:dita_body:ca03a8a93e648e1d049f,ORT:dita_body:8776e6e75dd52b80000b,0.9339779019355774
3139,22400,KMT:dita_body:ca03a8a93e648e1d049f,ORT:dita_body:3ae9ad4b1793bd94d77d,0.9339779019355774
4413,12049,KMT:dita_body:cb851454eae65042a2ec,ORT:dita_body:e21604de2b3c78aaf4e5,0.9339368343353271
7828,13955,KMT:dita_body:3d58a743b565e7917b52,ORT:dita_body:c340a68fc7d3c70cc531,0.9339131712913513
3776,13948,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:b5c46395f0c6e32e5fc8,0.9338375926017761
4565,9970,KMT:dita_body:abb3034ea2d56c3c948a,ORT:dita_body:f166c7d36ecb821a41fa,0.9338303804397583
5895,25196,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:fa6e9f1379891296928a,0.9338217973709106
4824,9392,KMT:dita_body:b88ba2798c7c9b0bc745,ORT:dita_body:a65e106db159d6ae9ce2,0.9337925314903259
6860,15356,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:693987c05394699d7f63,0.9337602853775024
4526,9885,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:6d24e998887a3b1e43c4,0.9337279200553894
5380,12049,KMT:dita_body:9451c36e7383cf60f255,ORT:dita_body:e21604de2b3c78aaf4e5,0.9336450099945068
6552,18229,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:19f648d8886778277023,0.9336361885070801
4702,8680,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:c3818a8ff64fb8d5a99e,0.9336330890655518
4702,15367,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:1d4dd651936bd7aa7b74,0.9336330890655518
4702,15627,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:3b82036093f0d8926cbd,0.9336330890655518
4702,15663,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:16f0886fbe0a6d0aca96,0.9336330890655518
4702,15748,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:4442c4152afea2031641,0.9336330890655518
4702,15795,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:5aa06eca7999ab631a80,0.9336330890655518
4702,22260,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:0f9723a2c71491c27747,0.9336330890655518
4702,22360,KMT:dita_body:0142e84e138b6ac5f93b,ORT:dita_body:b431eb2d91bd1f3c000e,0.9336330890655518
5895,18911,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:aaea52c333e17bf05292,0.9336316585540771
5743,12049,KMT:dita_body:3f4775425bc306decac5,ORT:dita_body:e21604de2b3c78aaf4e5,0.9336115717887878
5895,18689,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:fdcfd447327949ef1533,0.9335993528366089
3776,15717,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:b03e32379e49f27eaaf2,0.9335586428642273
6860,9952,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:3f332790a84a0491f222,0.9335500001907349
6877,11897,KMT:dita_body:548057ce97c9416db32c,ORT:dita_body:63a9d05099ddeb47c5d0,0.933398425579071
2799,8741,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:26b7c9111c4f8a661db7,0.9333944320678711
3056,16722,KMT:dita_body:f5c75ddb76e084016300,ORT:dita_body:1e6a5e195d0a9dc83993,0.9333186745643616
2799,24178,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:2623cc7c60e93294faef,0.9332863688468933
5267,9962,KMT:dita_body:82ec033a0c5c984b74f6,ORT:dita_body:9f26267b2155dc24174f,0.9332486391067505
207,23817,KMT:dita_body:ad19deab6bce9c01653d,ORT:dita_body:8905385af5e6f95fc260,0.933234453201294
3786,10894,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:654aec51ead093975eda,0.9332199692726135
3638,16254,KMT:dita_body:3a69466789b2cabb6d5f,ORT:dita_body:e84d31499ee6096937a5,0.9331711530685425
