item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score
1006,2912,dita_body:4c6b09261ef1ebe2b7a3,dita_body:1ab4be08907b2e0bda0c,1.0000007152557373,0.9998891
5591,5592,dita_body:a5e201659a9670f101e9,dita_body:611575176d1013941222,1.0000005960464478,0.9998092
5591,5593,dita_body:a5e201659a9670f101e9,dita_body:f230c6c6d0de43853473,1.0000005960464478,0.9998092
9058,9059,dita_body:508040de432adc38deb3,dita_body:df5ed1ace79202e0015c,1.0000005960464478,0.99946046
5592,5593,dita_body:611575176d1013941222,dita_body:f230c6c6d0de43853473,1.0000005960464478,0.9998092
250,251,dita_body:97653bf3671d87d60f68,dita_body:c469bf35198f56a6dc45,1.0000004768371582,0.9993563
336,8093,dita_body:c2e188c6e57d081c4635,dita_body:d9835f6c10f1bd699d29,1.0000004768371582,0.99983895
2403,10013,dita_body:f56df1e7231b8f57a525,dita_body:d2d087159a11c68a63bb,1.0000004768371582,0.99978846
2656,9084,dita_body:442ace71646ec68fa4a4,dita_body:ed41278b08ada974f0fa,1.0000004768371582,0.9997676
3471,3677,dita_body:a15ff4066ff681bfffe2,dita_body:5205054a730d50949e67,1.0000004768371582,0.99987435
3471,3701,dita_body:a15ff4066ff681bfffe2,dita_body:2fbce98bed4ac9f49fbf,1.0000004768371582,0.99987435
4070,4071,dita_body:ed493d47dd3bdf5fc3e0,dita_body:eec9bc28e4b9a3a8cc36,1.0000004768371582,0.99905115
5143,5157,dita_body:948f00ec26eebfeb11fe,dita_body:06a19e032d4c7c9d718f,1.0000004768371582,0.9998732
6238,6509,dita_body:7c1db345097dbb6bb7a5,dita_body:cdf053fd2c00eedc5a10,1.0000004768371582,0.99985576
9563,10042,dita_body:5fff46167bc699f2bbde,dita_body:d18d4c95ddc73a96c667,1.0000004768371582,0.99978006
9563,10096,dita_body:5fff46167bc699f2bbde,dita_body:9a274ae98d65785a4056,1.0000004768371582,0.99978006
9563,10299,dita_body:5fff46167bc699f2bbde,dita_body:7315507421f69e92f516,1.0000004768371582,0.99978006
3677,3701,dita_body:5205054a730d50949e67,dita_body:2fbce98bed4ac9f49fbf,1.0000004768371582,0.99987435
10042,10096,dita_body:d18d4c95ddc73a96c667,dita_body:9a274ae98d65785a4056,1.0000004768371582,0.99978006
10042,10299,dita_body:d18d4c95ddc73a96c667,dita_body:7315507421f69e92f516,1.0000004768371582,0.99978006
10096,10299,dita_body:9a274ae98d65785a4056,dita_body:7315507421f69e92f516,1.0000004768371582,0.99978006
1243,9939,dita_body:daf968cb8ff5c433adeb,dita_body:fa4c6532ea79adf95b1e,1.0000003576278689,0.99993485
3193,3210,dita_body:b63bf96a8297476da00c,dita_body:4901d4e51d842eb4f0d0,1.0000003576278689,0.99981916
4092,4093,dita_body:77f13c8ee891ea4dbba8,dita_body:489f6075867e7f1c8257,1.0000003576278689,0.9991372
4092,4094,dita_body:77f13c8ee891ea4dbba8,dita_body:aa14e0366d82939ef085,1.0000003576278689,0.9991372
4092,4095,dita_body:77f13c8ee891ea4dbba8,dita_body:d69be6c27f69e9735384,1.0000003576278689,0.9991372
4092,4096,dita_body:77f13c8ee891ea4dbba8,dita_body:017b9a0a729cdf9277f5,1.0000003576278689,0.9991372
4698,6134,dita_body:3dcc132318d5ea85218a,dita_body:f071fdf93e2ea08868c0,1.0000003576278689,0.99983186
4698,8391,dita_body:3dcc132318d5ea85218a,dita_body:b3cf91f6952885162057,1.0000003576278689,0.99983186
4698,8408,dita_body:3dcc132318d5ea85218a,dita_body:41c7bb359e4a83873b33,1.0000003576278689,0.99983186
4698,8437,dita_body:3dcc132318d5ea85218a,dita_body:6de5fbad9c73715bb2e8,1.0000003576278689,0.99983186
4698,8522,dita_body:3dcc132318d5ea85218a,dita_body:9e30c38cc20508969535,1.0000003576278689,0.99983186
4698,8541,dita_body:3dcc132318d5ea85218a,dita_body:4123e77c3d05dff9d5af,1.0000003576278689,0.99983186
4705,5340,dita_body:8390baac7d8c19783526,dita_body:b8f78bd9fc53df878566,1.0000003576278689,0.99986345
4705,5344,dita_body:8390baac7d8c19783526,dita_body:a2a2e123d8f6c212d704,1.0000003576278689,0.99986345
4705,5518,dita_body:8390baac7d8c19783526,dita_body:3407d0330289d34fa99f,1.0000003576278689,0.99986345
4705,5547,dita_body:8390baac7d8c19783526,dita_body:ceb597be2dbfbd9685bf,1.0000003576278689,0.99985635
4705,5936,dita_body:8390baac7d8c19783526,dita_body:789520a8e5b298edca2a,1.0000003576278689,0.99986345
4705,6034,dita_body:8390baac7d8c19783526,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99986345
4705,6128,dita_body:8390baac7d8c19783526,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
4705,6138,dita_body:8390baac7d8c19783526,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
4705,6170,dita_body:8390baac7d8c19783526,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
4705,6173,dita_body:8390baac7d8c19783526,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
4705,6260,dita_body:8390baac7d8c19783526,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
4705,6272,dita_body:8390baac7d8c19783526,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
4705,6331,dita_body:8390baac7d8c19783526,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
4705,6334,dita_body:8390baac7d8c19783526,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
4705,6389,dita_body:8390baac7d8c19783526,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
4705,6395,dita_body:8390baac7d8c19783526,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
4705,6453,dita_body:8390baac7d8c19783526,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
4705,6471,dita_body:8390baac7d8c19783526,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
4705,6492,dita_body:8390baac7d8c19783526,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
4705,6521,dita_body:8390baac7d8c19783526,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
4705,6525,dita_body:8390baac7d8c19783526,dita_body:fd4f7ee0cb9360d1be70,1.0000003576278689,0.99986345
4705,6719,dita_body:8390baac7d8c19783526,dita_body:80e6765f95607f369982,1.0000003576278689,0.99986345
4705,6727,dita_body:8390baac7d8c19783526,dita_body:30ca51eb4fac29585988,1.0000003576278689,0.99986345
4705,6742,dita_body:8390baac7d8c19783526,dita_body:0e15d8b87acc847c9d68,1.0000003576278689,0.99986345
4705,6746,dita_body:8390baac7d8c19783526,dita_body:b4ce97f5996c45e870cd,1.0000003576278689,0.99986345
4705,6779,dita_body:8390baac7d8c19783526,dita_body:6c010304e362549878c7,1.0000003576278689,0.99986345
4705,6783,dita_body:8390baac7d8c19783526,dita_body:f6cbd0a3846a827ec007,1.0000003576278689,0.99986345
4705,6786,dita_body:8390baac7d8c19783526,dita_body:13c539a00cf5da4b779b,1.0000003576278689,0.99986345
4705,6791,dita_body:8390baac7d8c19783526,dita_body:1cbe4a35a027fbdebabe,1.0000003576278689,0.99986345
4705,6818,dita_body:8390baac7d8c19783526,dita_body:a1d255748e7ab8da8af9,1.0000003576278689,0.99986345
4705,6863,dita_body:8390baac7d8c19783526,dita_body:5d82f0519bc20341b1c2,1.0000003576278689,0.99986345
4705,6866,dita_body:8390baac7d8c19783526,dita_body:4e735d2255b43bcbe74f,1.0000003576278689,0.99986345
4705,6870,dita_body:8390baac7d8c19783526,dita_body:32ca676539f9a5711f10,1.0000003576278689,0.99986345
4705,6874,dita_body:8390baac7d8c19783526,dita_body:e2f29b55ec3c608d851c,1.0000003576278689,0.99986345
4705,6914,dita_body:8390baac7d8c19783526,dita_body:c3e1c447922afea0067c,1.0000003576278689,0.99986345
4705,6971,dita_body:8390baac7d8c19783526,dita_body:c37a8bf76dbeb915c239,1.0000003576278689,0.99986345
4705,6980,dita_body:8390baac7d8c19783526,dita_body:82ee2f4c5969c32ad72d,1.0000003576278689,0.99986345
4705,7017,dita_body:8390baac7d8c19783526,dita_body:acdfed07a266f18f207a,1.0000003576278689,0.99986345
4705,7027,dita_body:8390baac7d8c19783526,dita_body:f57dbbcb6f9097c6c801,1.0000003576278689,0.99986345
4705,7031,dita_body:8390baac7d8c19783526,dita_body:f0050b7f92157ed8bf16,1.0000003576278689,0.99986345
4705,7057,dita_body:8390baac7d8c19783526,dita_body:f5a912eac37be95e54c9,1.0000003576278689,0.99986345
4705,7114,dita_body:8390baac7d8c19783526,dita_body:f477ecc112721f13e6c7,1.0000003576278689,0.99986345
4705,7119,dita_body:8390baac7d8c19783526,dita_body:7ae6da92e82d9c343b94,1.0000003576278689,0.99986345
4705,7125,dita_body:8390baac7d8c19783526,dita_body:c746e732bb5ed08543d8,1.0000003576278689,0.99986345
4705,7131,dita_body:8390baac7d8c19783526,dita_body:298da908b7071ef60b88,1.0000003576278689,0.99986345
4705,7146,dita_body:8390baac7d8c19783526,dita_body:03fc9a4f6a372474f55f,1.0000003576278689,0.9998303
4705,7175,dita_body:8390baac7d8c19783526,dita_body:80fe0e7c8faef3cb1cf3,1.0000003576278689,0.99986345
4705,7181,dita_body:8390baac7d8c19783526,dita_body:a7425eec1341449ba5a5,1.0000003576278689,0.99986345
4705,7184,dita_body:8390baac7d8c19783526,dita_body:767f9095e0b1beab2807,1.0000003576278689,0.99986345
4705,7201,dita_body:8390baac7d8c19783526,dita_body:65bba9d1e3f968bda532,1.0000003576278689,0.99986345
4705,7215,dita_body:8390baac7d8c19783526,dita_body:08b8e8e315639f27b6ac,1.0000003576278689,0.99986345
4705,7350,dita_body:8390baac7d8c19783526,dita_body:bdc56be38519ffabbb26,1.0000003576278689,0.99986345
4705,7365,dita_body:8390baac7d8c19783526,dita_body:939ec4b19dd676c3c87b,1.0000003576278689,0.99986345
4705,7368,dita_body:8390baac7d8c19783526,dita_body:4a633b8220ffb0fd30c9,1.0000003576278689,0.99986345
4705,7716,dita_body:8390baac7d8c19783526,dita_body:33994c47cda6542d4f2f,1.0000003576278689,0.99986345
4705,7835,dita_body:8390baac7d8c19783526,dita_body:e5971a68a59eec5d9eef,1.0000003576278689,0.99986345
4705,7886,dita_body:8390baac7d8c19783526,dita_body:a9a087790b1764169355,1.0000003576278689,0.99986345
4705,7899,dita_body:8390baac7d8c19783526,dita_body:fab2ecc5a75e7795373d,1.0000003576278689,0.99986345
4705,7942,dita_body:8390baac7d8c19783526,dita_body:5d2ec99fd6c0c94f3b97,1.0000003576278689,0.99986345
4705,7952,dita_body:8390baac7d8c19783526,dita_body:21295c0cb65665d0b85c,1.0000003576278689,0.99986345
5579,5580,dita_body:1765125db428f6e70291,dita_body:978de51211998b9e24bb,1.0000003576278689,0.99840313
6090,6094,dita_body:e3b102247056bd57fc26,dita_body:aba95afcace766f8d283,1.0000003576278689,0.99492294
8507,8529,dita_body:2f0d16574acd48b57e4c,dita_body:1ae1998e8822474e7b0b,1.0000003576278689,0.9998581
8507,8545,dita_body:2f0d16574acd48b57e4c,dita_body:fa0a9110e639d322691d,1.0000003576278689,0.9998581
10136,10169,dita_body:d7d6fb09f40f3034cf9a,dita_body:b1a08c0583d9b9c7f0c9,1.0000003576278689,0.9999074
10136,10183,dita_body:d7d6fb09f40f3034cf9a,dita_body:367e1ceb73c1e08118a0,1.0000003576278689,0.9999074
4093,4094,dita_body:489f6075867e7f1c8257,dita_body:aa14e0366d82939ef085,1.0000003576278689,0.9991372
4093,4095,dita_body:489f6075867e7f1c8257,dita_body:d69be6c27f69e9735384,1.0000003576278689,0.9991372
4093,4096,dita_body:489f6075867e7f1c8257,dita_body:017b9a0a729cdf9277f5,1.0000003576278689,0.9991372
4094,4095,dita_body:aa14e0366d82939ef085,dita_body:d69be6c27f69e9735384,1.0000003576278689,0.9991372
4094,4096,dita_body:aa14e0366d82939ef085,dita_body:017b9a0a729cdf9277f5,1.0000003576278689,0.9991372
4095,4096,dita_body:d69be6c27f69e9735384,dita_body:017b9a0a729cdf9277f5,1.0000003576278689,0.9991372
5340,5344,dita_body:b8f78bd9fc53df878566,dita_body:a2a2e123d8f6c212d704,1.0000003576278689,0.99986345
5340,5518,dita_body:b8f78bd9fc53df878566,dita_body:3407d0330289d34fa99f,1.0000003576278689,0.99986345
5340,5547,dita_body:b8f78bd9fc53df878566,dita_body:ceb597be2dbfbd9685bf,1.0000003576278689,0.99985635
5340,5936,dita_body:b8f78bd9fc53df878566,dita_body:789520a8e5b298edca2a,1.0000003576278689,0.99986345
5340,6034,dita_body:b8f78bd9fc53df878566,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99986345
5340,6128,dita_body:b8f78bd9fc53df878566,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
5340,6138,dita_body:b8f78bd9fc53df878566,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
5340,6170,dita_body:b8f78bd9fc53df878566,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
5340,6173,dita_body:b8f78bd9fc53df878566,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
5340,6260,dita_body:b8f78bd9fc53df878566,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
5340,6272,dita_body:b8f78bd9fc53df878566,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
5340,6331,dita_body:b8f78bd9fc53df878566,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
5340,6334,dita_body:b8f78bd9fc53df878566,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
5340,6389,dita_body:b8f78bd9fc53df878566,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
5340,6395,dita_body:b8f78bd9fc53df878566,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
5340,6453,dita_body:b8f78bd9fc53df878566,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
5340,6471,dita_body:b8f78bd9fc53df878566,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
5340,6492,dita_body:b8f78bd9fc53df878566,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
5340,6521,dita_body:b8f78bd9fc53df878566,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
5344,5518,dita_body:a2a2e123d8f6c212d704,dita_body:3407d0330289d34fa99f,1.0000003576278689,0.99986345
5344,5547,dita_body:a2a2e123d8f6c212d704,dita_body:ceb597be2dbfbd9685bf,1.0000003576278689,0.99985635
5344,5936,dita_body:a2a2e123d8f6c212d704,dita_body:789520a8e5b298edca2a,1.0000003576278689,0.99986345
5344,6034,dita_body:a2a2e123d8f6c212d704,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99986345
5344,6128,dita_body:a2a2e123d8f6c212d704,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
5344,6138,dita_body:a2a2e123d8f6c212d704,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
5344,6170,dita_body:a2a2e123d8f6c212d704,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
5344,6173,dita_body:a2a2e123d8f6c212d704,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
5344,6260,dita_body:a2a2e123d8f6c212d704,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
5344,6272,dita_body:a2a2e123d8f6c212d704,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
5344,6331,dita_body:a2a2e123d8f6c212d704,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
5344,6334,dita_body:a2a2e123d8f6c212d704,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
5344,6389,dita_body:a2a2e123d8f6c212d704,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
5344,6395,dita_body:a2a2e123d8f6c212d704,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
5344,6453,dita_body:a2a2e123d8f6c212d704,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
5344,6471,dita_body:a2a2e123d8f6c212d704,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
5344,6492,dita_body:a2a2e123d8f6c212d704,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
5344,6521,dita_body:a2a2e123d8f6c212d704,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
5518,5547,dita_body:3407d0330289d34fa99f,dita_body:ceb597be2dbfbd9685bf,1.0000003576278689,0.99985635
5518,5936,dita_body:3407d0330289d34fa99f,dita_body:789520a8e5b298edca2a,1.0000003576278689,0.99986345
5518,6034,dita_body:3407d0330289d34fa99f,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99986345
5518,6128,dita_body:3407d0330289d34fa99f,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
5518,6138,dita_body:3407d0330289d34fa99f,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
5518,6170,dita_body:3407d0330289d34fa99f,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
5518,6173,dita_body:3407d0330289d34fa99f,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
5518,6260,dita_body:3407d0330289d34fa99f,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
5518,6272,dita_body:3407d0330289d34fa99f,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
5518,6331,dita_body:3407d0330289d34fa99f,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
5518,6334,dita_body:3407d0330289d34fa99f,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
5518,6389,dita_body:3407d0330289d34fa99f,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
5518,6395,dita_body:3407d0330289d34fa99f,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
5518,6453,dita_body:3407d0330289d34fa99f,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
5518,6471,dita_body:3407d0330289d34fa99f,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
5518,6492,dita_body:3407d0330289d34fa99f,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
5518,6521,dita_body:3407d0330289d34fa99f,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
5547,5936,dita_body:ceb597be2dbfbd9685bf,dita_body:789520a8e5b298edca2a,1.0000003576278689,0.99977344
5547,6034,dita_body:ceb597be2dbfbd9685bf,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99977344
5547,6128,dita_body:ceb597be2dbfbd9685bf,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99977344
5547,6138,dita_body:ceb597be2dbfbd9685bf,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99977344
5547,6170,dita_body:ceb597be2dbfbd9685bf,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99977344
5547,6173,dita_body:ceb597be2dbfbd9685bf,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99977344
5547,6260,dita_body:ceb597be2dbfbd9685bf,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99977344
5547,6272,dita_body:ceb597be2dbfbd9685bf,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99977344
5547,6331,dita_body:ceb597be2dbfbd9685bf,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99977344
5547,6334,dita_body:ceb597be2dbfbd9685bf,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99977344
5547,6389,dita_body:ceb597be2dbfbd9685bf,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99977344
5547,6395,dita_body:ceb597be2dbfbd9685bf,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99977344
5547,6453,dita_body:ceb597be2dbfbd9685bf,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99977344
5547,6471,dita_body:ceb597be2dbfbd9685bf,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99977344
5547,6492,dita_body:ceb597be2dbfbd9685bf,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99977344
5547,6521,dita_body:ceb597be2dbfbd9685bf,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99977344
5936,6034,dita_body:789520a8e5b298edca2a,dita_body:7cf5bf2e2fd5cf556446,1.0000003576278689,0.99986345
5936,6128,dita_body:789520a8e5b298edca2a,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
5936,6138,dita_body:789520a8e5b298edca2a,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
5936,6170,dita_body:789520a8e5b298edca2a,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
5936,6173,dita_body:789520a8e5b298edca2a,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
5936,6260,dita_body:789520a8e5b298edca2a,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
5936,6272,dita_body:789520a8e5b298edca2a,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
5936,6331,dita_body:789520a8e5b298edca2a,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
5936,6334,dita_body:789520a8e5b298edca2a,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
5936,6389,dita_body:789520a8e5b298edca2a,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
5936,6395,dita_body:789520a8e5b298edca2a,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
5936,6453,dita_body:789520a8e5b298edca2a,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
5936,6471,dita_body:789520a8e5b298edca2a,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
5936,6492,dita_body:789520a8e5b298edca2a,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
5936,6521,dita_body:789520a8e5b298edca2a,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
6034,6128,dita_body:7cf5bf2e2fd5cf556446,dita_body:f7b415f1e36f5799e23a,1.0000003576278689,0.99986345
6034,6138,dita_body:7cf5bf2e2fd5cf556446,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
6034,6170,dita_body:7cf5bf2e2fd5cf556446,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
6034,6173,dita_body:7cf5bf2e2fd5cf556446,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
6034,6260,dita_body:7cf5bf2e2fd5cf556446,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
6034,6272,dita_body:7cf5bf2e2fd5cf556446,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
6034,6331,dita_body:7cf5bf2e2fd5cf556446,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
6034,6334,dita_body:7cf5bf2e2fd5cf556446,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
6034,6389,dita_body:7cf5bf2e2fd5cf556446,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
6034,6395,dita_body:7cf5bf2e2fd5cf556446,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
6034,6453,dita_body:7cf5bf2e2fd5cf556446,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
6034,6471,dita_body:7cf5bf2e2fd5cf556446,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
6034,6492,dita_body:7cf5bf2e2fd5cf556446,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
6034,6521,dita_body:7cf5bf2e2fd5cf556446,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
6128,6138,dita_body:f7b415f1e36f5799e23a,dita_body:b92b129d95f48c864560,1.0000003576278689,0.99986345
6128,6170,dita_body:f7b415f1e36f5799e23a,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
6128,6173,dita_body:f7b415f1e36f5799e23a,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
6128,6260,dita_body:f7b415f1e36f5799e23a,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
6128,6272,dita_body:f7b415f1e36f5799e23a,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
6128,6331,dita_body:f7b415f1e36f5799e23a,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
6128,6334,dita_body:f7b415f1e36f5799e23a,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
6128,6389,dita_body:f7b415f1e36f5799e23a,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
6128,6395,dita_body:f7b415f1e36f5799e23a,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
6128,6453,dita_body:f7b415f1e36f5799e23a,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
6128,6471,dita_body:f7b415f1e36f5799e23a,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
6128,6492,dita_body:f7b415f1e36f5799e23a,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
6128,6521,dita_body:f7b415f1e36f5799e23a,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
6134,8391,dita_body:f071fdf93e2ea08868c0,dita_body:b3cf91f6952885162057,1.0000003576278689,0.99983186
6134,8408,dita_body:f071fdf93e2ea08868c0,dita_body:41c7bb359e4a83873b33,1.0000003576278689,0.99983186
6134,8437,dita_body:f071fdf93e2ea08868c0,dita_body:6de5fbad9c73715bb2e8,1.0000003576278689,0.99983186
6134,8522,dita_body:f071fdf93e2ea08868c0,dita_body:9e30c38cc20508969535,1.0000003576278689,0.99983186
6134,8541,dita_body:f071fdf93e2ea08868c0,dita_body:4123e77c3d05dff9d5af,1.0000003576278689,0.99983186
6138,6170,dita_body:b92b129d95f48c864560,dita_body:bc73538f00135d12b75f,1.0000003576278689,0.99986345
6138,6173,dita_body:b92b129d95f48c864560,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
6138,6260,dita_body:b92b129d95f48c864560,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
6138,6272,dita_body:b92b129d95f48c864560,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
6138,6331,dita_body:b92b129d95f48c864560,dita_body:17590e351ca9df4cd900,1.0000003576278689,0.99986345
6138,6334,dita_body:b92b129d95f48c864560,dita_body:4e8710102b842ae2f9d0,1.0000003576278689,0.99986345
6138,6389,dita_body:b92b129d95f48c864560,dita_body:032ee25e7e4f1612bec2,1.0000003576278689,0.99986345
6138,6395,dita_body:b92b129d95f48c864560,dita_body:1a1605f4321e87c66338,1.0000003576278689,0.99986345
6138,6453,dita_body:b92b129d95f48c864560,dita_body:ce106aff78decb06593e,1.0000003576278689,0.99986345
6138,6471,dita_body:b92b129d95f48c864560,dita_body:7615414cfed72183e7ab,1.0000003576278689,0.99986345
6138,6492,dita_body:b92b129d95f48c864560,dita_body:20ef0829780f4296bd36,1.0000003576278689,0.99986345
6138,6521,dita_body:b92b129d95f48c864560,dita_body:763b54a1a2df09bf9854,1.0000003576278689,0.99986345
6170,6173,dita_body:bc73538f00135d12b75f,dita_body:9ccbcbbbc0ee871f7a23,1.0000003576278689,0.99986345
6170,6260,dita_body:bc73538f00135d12b75f,dita_body:35465429b90aa302ce4e,1.0000003576278689,0.99986345
6170,6272,dita_body:bc73538f00135d12b75f,dita_body:a7bf5601bc7f6403a4b6,1.0000003576278689,0.99986345
