item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity
7703,20373,KMT:dita_body:d5b9b28508b95dfcbf79,ORT:dita_body:316229e3119c92d42a28,0.7489941716194153
7703,20374,KMT:dita_body:d5b9b28508b95dfcbf79,ORT:dita_body:4d763fa81797f187994e,0.7489941716194153
173,17695,KMT:dita_body:80a02cd37ae76aac0b4d,ORT:dita_body:6b0319faf07e2aa9ab95,0.748977780342102
173,19125,KMT:dita_body:80a02cd37ae76aac0b4d,ORT:dita_body:fd1339d3d9aeb2694e1b,0.748977780342102
7413,13849,KMT:dita_body:36b8795a119bb23adbbc,ORT:dita_body:8011e4b3582b2f49898e,0.7489407658576965
2510,21368,KMT:dita_body:e0c9bd694817fee725de,ORT:dita_body:747fcb10c4b5ff91dbd8,0.7489073276519775
2639,15030,KMT:dita_body:209f96b04947a5d998ca,ORT:dita_body:ae9c5fcfb2113bd55ccf,0.7488844394683838
2639,15058,KMT:dita_body:209f96b04947a5d998ca,ORT:dita_body:1f556d2569ad195ddf94,0.7488844394683838
7813,25232,KMT:dita_body:fa162006312f52971e98,ORT:dita_body:a62d2c1c6bb424e23b7a,0.7488840222358704
4764,18630,KMT:dita_body:5944b31afa043a45d9c0,ORT:dita_body:bbfcdd64eb6f0d982c60,0.7488617897033691
4698,12275,KMT:dita_body:4a0782fb05a9cfef7a9f,ORT:dita_body:22668875a9c53f42bf73,0.7488458156585693
1893,23898,KMT:dita_body:67e5947f857fd18b415c,ORT:dita_body:db4bc7b90f0481db9f22,0.7488417625427246
1546,16802,KMT:dita_body:1d49c683bc724ec4a948,ORT:dita_body:3207dd1d7f410bb759fe,0.7488343715667725
8262,9547,KMT:dita_body:b6a8d7240dd54745528c,ORT:dita_body:26025056916dd0fde4ff,0.7488141655921936
7028,23019,KMT:dita_body:f8f427af3d8d2cbe949a,ORT:dita_body:0ba65ff1ce47a6c3ec13,0.7487699389457703
2284,19330,KMT:dita_body:4737cab522aeeddbcb46,ORT:dita_body:09907441d4a28d122417,0.7487633228302002
7773,24045,KMT:dita_body:02778ad407d6aaa874ae,ORT:dita_body:9b37e9c7780d409306dd,0.7487495541572571
7641,26758,KMT:dita_body:155a5b819318e78cab09,ORT:dita_body:a3ece4effe00fee54b47,0.7486870884895325
4539,10533,KMT:dita_body:427a293867a5e1585da3,ORT:dita_body:e234a384a54565944ff7,0.7486752271652222
3068,19959,KMT:dita_body:253dd48576a677b75f28,ORT:dita_body:28e2f5ebd15c78abfeda,0.7486727833747864
1357,9582,KMT:dita_body:a656c87b087212962a70,ORT:dita_body:587609f412788168d06e,0.7486687302589417
3068,20758,KMT:dita_body:253dd48576a677b75f28,ORT:dita_body:629f47a88079ffa0155b,0.7485610842704773
6803,11393,KMT:dita_body:c44eb9fd72643c0a3a94,ORT:dita_body:8ceeccc009a1c314e06e,0.7485553622245789
4711,9263,KMT:dita_body:bec5a05ca1e8f871e3cb,ORT:dita_body:c9ab4db05246246d7117,0.7484755516052246
8004,22971,KMT:dita_body:fac21f22885358dc4014,ORT:dita_body:211978bd387de8944239,0.7484707236289978
4901,14629,KMT:dita_body:24190bcceb642ed3b02e,ORT:dita_body:f428d7d954b3d962feb6,0.7484374046325684
8038,20453,KMT:dita_body:e72c910ec3c02e3b4a08,ORT:dita_body:5fd75c2d17332df342eb,0.7484280467033386
6580,13002,KMT:dita_body:95f0de6dcf008396499a,ORT:dita_body:d4066f4c10ffe9c3ea5b,0.7483484745025635
6569,8282,KMT:dita_body:5e6de2aa025acf728ecf,ORT:dita_body:6f737a16733ca9823a1e,0.7483229637145996
2687,21546,KMT:dita_body:b319fb916f6c5e404156,ORT:dita_body:2bda0eedcb41e61ac9b5,0.7482953667640686
2687,23319,KMT:dita_body:b319fb916f6c5e404156,ORT:dita_body:0dba91ba2936d48ffcce,0.7482953667640686
83,10598,KMT:dita_body:54d1226b8003b970416f,ORT:dita_body:503684a4df346ea93f1e,0.7482894062995911
2358,21546,KMT:dita_body:7b8e13113070fb0d9c1c,ORT:dita_body:2bda0eedcb41e61ac9b5,0.7482395768165588
2358,23319,KMT:dita_body:7b8e13113070fb0d9c1c,ORT:dita_body:0dba91ba2936d48ffcce,0.7482395768165588
2152,12182,KMT:dita_body:bcfa640943c289367827,ORT:dita_body:d7ddde45caf57fe11745,0.7482389211654663
2574,20973,KMT:dita_body:3ba659615d9ece5f4f44,ORT:dita_body:d6b194b4349a58500e61,0.7481956481933594
7725,24033,KMT:dita_body:86e65571b42cb874eeb8,ORT:dita_body:a128eaa2b512bbc6f16c,0.7481870055198669
8153,24045,KMT:dita_body:c723055f3ac385d03ea0,ORT:dita_body:9b37e9c7780d409306dd,0.7481826543807983
8004,11226,KMT:dita_body:fac21f22885358dc4014,ORT:dita_body:a954709f641e52594aa5,0.7481452226638794
8194,13228,KMT:dita_body:7be7d60c78e8df2bc9ad,ORT:dita_body:4b6fb7b03d449aa3f00d,0.7481306195259094
4093,21493,KMT:dita_body:658906931b24da1046d5,ORT:dita_body:2c739217d8bfd8003ad8,0.7481281161308289
3001,17687,KMT:dita_body:e967f7807a5b2b252c7f,ORT:dita_body:5b71a765cb52529a8bb6,0.7480806708335876
1113,13698,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:4c85d23522d767eb03de,0.7480559945106506
5489,13228,KMT:dita_body:1f50af8321a590109050,ORT:dita_body:4b6fb7b03d449aa3f00d,0.7480378150939941
5380,22672,KMT:dita_body:b3951479376b63c12abc,ORT:dita_body:fc7bc1cac9862ac3bc2f,0.7480217218399048
5392,22014,KMT:dita_body:ce3920c24c1e07eba7c6,ORT:dita_body:55369c6b1ff0923af324,0.748008668422699
2809,22630,KMT:dita_body:cc03e549ad61b476e1f6,ORT:dita_body:3c1e77d5bebcd3bf1f2d,0.7480054497718811
232,20373,KMT:dita_body:bac95cfffdf49c72355a,ORT:dita_body:316229e3119c92d42a28,0.7479485869407654
232,20374,KMT:dita_body:bac95cfffdf49c72355a,ORT:dita_body:4d763fa81797f187994e,0.7479485869407654
4073,21810,KMT:dita_body:9e0fad10aaaa5815193f,ORT:dita_body:6643f0615dbd8e9eb4af,0.7479458451271057
4332,13400,KMT:dita_body:9dfd63f6f1c4225e0fe2,ORT:dita_body:2931b1bcc457052687e0,0.7477988004684448
3912,9218,KMT:dita_body:8c1fba4d67cdc97ba037,ORT:dita_body:b7ffc443bbf0732dd9b1,0.7477818727493286
6506,9464,KMT:dita_body:60ebb9f3d56509be234f,ORT:dita_body:aa1793b885e653d1cd98,0.7477673888206482
1514,16370,KMT:dita_body:920f7900a0e301ee0022,ORT:dita_body:40992d279fd1e7e04973,0.7477617859840393
4093,23241,KMT:dita_body:658906931b24da1046d5,ORT:dita_body:0b8dcef9d66520aeed0a,0.7477307319641113
2831,18665,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:b595859d17ec4bccbe0e,0.7477195858955383
184,23186,KMT:dita_body:a7766ffac6394ebbb052,ORT:dita_body:5847c4353d5a0f6bdc2f,0.74769127368927
4336,11813,KMT:dita_body:779e0c8693afe42c0889,ORT:dita_body:7f1bee13aa0c13ad51db,0.7476871013641357
8262,10057,KMT:dita_body:b6a8d7240dd54745528c,ORT:dita_body:a65234a3a7eb06aef9de,0.7476793527603149
625,24293,KMT:dita_body:cb47bd3a6759f15ace2c,ORT:dita_body:efeceea4999ef2427468,0.7476520538330078
2059,22879,KMT:dita_body:dbc96fa7c7497127079c,ORT:dita_body:abf39df1b43ec515e062,0.7476258277893066
7762,10280,KMT:dita_body:47de96c447558383d4bd,ORT:dita_body:cc4f1c74bafcd0f2625f,0.7475741505622864
980,10449,KMT:dita_body:721bc5753e72722bb020,ORT:dita_body:1e1ee1d1fb168d1782b9,0.747532069683075
8260,9465,KMT:dita_body:236cc7137c41077aa760,ORT:dita_body:ada8f538a1189506feb7,0.7475014925003052
4352,24139,KMT:dita_body:43ca21b08946087df8ab,ORT:dita_body:eae0dcc5eeabd6a86161,0.7475011944770813
1077,23892,KMT:dita_body:dd0231560fdc4a85fe30,ORT:dita_body:dc2f78bce1a4c8171624,0.7474803328514099
225,22441,KMT:dita_body:f3ffdaff1730af947c81,ORT:dita_body:70a0a8c7e3e35a33e392,0.7474760413169861
3879,9427,KMT:dita_body:f8c7437495a7b602a86b,ORT:dita_body:4bfa47637b82129fb948,0.7474610209465027
5661,24598,KMT:dita_body:78974c9c9640c28e4af4,ORT:dita_body:29fdbf99db0dcea4d81d,0.747418999671936
4016,22420,KMT:dita_body:c59e9ac77fb93c3316f2,ORT:dita_body:8f87cf5896fa02ff7b07,0.7474092841148376
6521,9470,KMT:dita_body:e363666e8649ba223095,ORT:dita_body:56f0829eeb60ff97548f,0.7473869323730469
4711,9470,KMT:dita_body:bec5a05ca1e8f871e3cb,ORT:dita_body:56f0829eeb60ff97548f,0.7473686337471008
8061,20456,KMT:dita_body:ffc9d01863159491f688,ORT:dita_body:31fb447c09c1502cb67b,0.7473548650741577
4333,12977,KMT:dita_body:66562fcacea8c65e863c,ORT:dita_body:fae19688fdde61f2c044,0.7473545074462891
1113,14910,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:b8f47cc7b5591c3dc8e6,0.7473475933074951
1113,18429,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:40297ee0c3d9d33388ff,0.7473475933074951
1113,18508,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:0d9b34bb481bc8f61494,0.7473475933074951
2298,21857,KMT:dita_body:a09423db1d5917431415,ORT:dita_body:30d780ff89981ddfc912,0.7473272681236267
1433,22382,KMT:dita_body:de55e08dcb2a4446484b,ORT:dita_body:77160ace381b914c6ca8,0.7473190426826477
6753,10735,KMT:dita_body:3b2a3b3dd37b6edef767,ORT:dita_body:458fcab76c76390abb3d,0.7473111748695374
2719,21601,KMT:dita_body:464208007167a5a30959,ORT:dita_body:229f431a0354c6e20da5,0.7472914457321167
6614,22733,KMT:dita_body:a49fb666607baccc9fb3,ORT:dita_body:d0d8697a16cd9bb5aadd,0.7472614645957947
2831,17927,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:61cf7e4c4710d1d0fed5,0.7472429871559143
2831,17996,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:721f996b84485db4c920,0.7472429871559143
2831,18393,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:3be85bbd5575f56deaaf,0.7472429871559143
2831,18611,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:5ba6292c36bbb45dcaae,0.7472429871559143
232,14488,KMT:dita_body:bac95cfffdf49c72355a,ORT:dita_body:2122a9e77def00458ac5,0.7472240328788757
810,24597,KMT:dita_body:8117e43dff16bf3d67f1,ORT:dita_body:7dfa41e72c8c9ec36833,0.7472169995307922
7034,16286,KMT:dita_body:a810d4389e88ac280e1a,ORT:dita_body:56a4353005a9e4d094d0,0.7472072839736938
7035,16286,KMT:dita_body:235c4c06f92f11ed3c5f,ORT:dita_body:56a4353005a9e4d094d0,0.7472072839736938
750,21716,KMT:dita_body:0e7f1b1d8d029685f9cc,ORT:dita_body:e34fba204ec173754293,0.7472051382064819
1784,17048,KMT:dita_body:f8a7138c9641ccbfe534,ORT:dita_body:21c73b7e6ae481a48bcc,0.7471880316734314
6720,10206,KMT:dita_body:1c1abb8ad32023000111,ORT:dita_body:5cdfbafd36afa544ae1c,0.7471643686294556
5707,11038,KMT:dita_body:40484f67c6659d94d3b3,ORT:dita_body:1d9e42bda81cf99773fb,0.7470666170120239
7708,23223,KMT:dita_body:e4db6798dfc5ae4f1b58,ORT:dita_body:04f3aad545a1cff7c50e,0.7470532655715942
6803,9322,KMT:dita_body:c44eb9fd72643c0a3a94,ORT:dita_body:2b72470208d832453aa7,0.7470411658287048
5230,12004,KMT:dita_body:b17e8e8b72918b92bb93,ORT:dita_body:9800d5dfa98a575f2ada,0.7470346689224243
1622,21625,KMT:dita_body:d4f9d8602088b74a4d0b,ORT:dita_body:6a747f228f4f67be0637,0.7470300197601318
4073,15273,KMT:dita_body:9e0fad10aaaa5815193f,ORT:dita_body:0c1fbe329b4bc8ad15f3,0.7469950318336487
2784,25183,KMT:dita_body:112f709ea0396993a89a,ORT:dita_body:0f01c89b682133b69dd5,0.7469844818115234
2585,18630,KMT:dita_body:76d40951f4ad78119210,ORT:dita_body:bbfcdd64eb6f0d982c60,0.7469472289085388
1551,13404,KMT:dita_body:2d3d2a19d3d04cf697a6,ORT:dita_body:51aacb142f553b58979e,0.7469406127929688
4582,22429,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:e0ae01ed67d0e5f99c6b,0.7469106316566467
4698,14631,KMT:dita_body:4a0782fb05a9cfef7a9f,ORT:dita_body:c3e2407fdeb92346714d,0.7468565106391907
3657,9793,KMT:dita_body:042f0937643a068272b0,ORT:dita_body:874301ae794051b8c817,0.7468226552009583
3926,22930,KMT:dita_body:a7a9bb2adad84994180f,ORT:dita_body:7e0fd2be69f9a20da372,0.746807873249054
4698,15753,KMT:dita_body:4a0782fb05a9cfef7a9f,ORT:dita_body:7f2394521b7ca352063e,0.7468064427375793
7582,20486,KMT:dita_body:f1d7ba5c9ddfb286f17e,ORT:dita_body:7c9a3bf3cd5970062754,0.7467947602272034
7708,21938,KMT:dita_body:e4db6798dfc5ae4f1b58,ORT:dita_body:10c37e62f2c653f19679,0.7467645406723022
750,23261,KMT:dita_body:0e7f1b1d8d029685f9cc,ORT:dita_body:5a5fe4165a28e660758d,0.7467424869537354
3273,8588,KMT:dita_body:85f0a5d40716bfeb396d,ORT:dita_body:955804c05acb7089d164,0.74668288230896
294,17085,KMT:dita_body:22cebf07bf76b22dc372,ORT:dita_body:607473335a8b62780e8d,0.746631383895874
1618,24598,KMT:dita_body:1ee9ec8a89b67b195a45,ORT:dita_body:29fdbf99db0dcea4d81d,0.7466252446174622
4901,9293,KMT:dita_body:24190bcceb642ed3b02e,ORT:dita_body:64d2c2d17d42b808509d,0.7466145157814026
2103,21546,KMT:dita_body:d4659a0f55162ccfb23a,ORT:dita_body:2bda0eedcb41e61ac9b5,0.7466117739677429
2103,23319,KMT:dita_body:d4659a0f55162ccfb23a,ORT:dita_body:0dba91ba2936d48ffcce,0.7466117739677429
7708,16346,KMT:dita_body:e4db6798dfc5ae4f1b58,ORT:dita_body:185886aa822f6da8ac3f,0.7466021776199341
812,24139,KMT:dita_body:8f23228c74cc0c8cbc52,ORT:dita_body:eae0dcc5eeabd6a86161,0.7465840578079224
8130,11415,KMT:dita_body:c433c52ebe0f0b91b934,ORT:dita_body:b013256b17737144cab8,0.7465303540229797
8063,11781,KMT:dita_body:6aa13640cd025007a6c9,ORT:dita_body:5a1efbf9cdb05308a999,0.7465231418609619
2585,12182,KMT:dita_body:76d40951f4ad78119210,ORT:dita_body:d7ddde45caf57fe11745,0.7465204000473022
439,10206,KMT:dita_body:b509f71ef2ffc5bdd242,ORT:dita_body:5cdfbafd36afa544ae1c,0.7465115189552307
5666,22299,KMT:dita_body:df4445d9eb2c1508d333,ORT:dita_body:10c3db9cfdf884e23dcf,0.7465063333511353
7215,26157,KMT:dita_body:b95cb02f20dc8dd774e0,ORT:dita_body:bcd2caf5b282802c5bf1,0.7464903593063354
6792,24045,KMT:dita_body:bae4996db8389f1c1ab6,ORT:dita_body:9b37e9c7780d409306dd,0.7464808225631714
6648,11446,KMT:dita_body:46b9889e7e72aba50ff6,ORT:dita_body:88dfb31ce676817a821d,0.7464510202407837
2777,19388,KMT:dita_body:fd6952df8c3d880e974e,ORT:dita_body:f281a8a76bceabbd0b14,0.7463998198509216
1925,24581,KMT:dita_body:1dac3c75a2602e241683,ORT:dita_body:ed80a2e30cd2e7b826ac,0.746368944644928
7413,24420,KMT:dita_body:36b8795a119bb23adbbc,ORT:dita_body:9452e96aa39112cbc370,0.7463581562042236
7982,12267,KMT:dita_body:14ff6316d75dd4939152,ORT:dita_body:f875a719b190c92d0d61,0.7463387846946716
6193,9454,KMT:dita_body:a274c205e29a65c59244,ORT:dita_body:5a69bad4e3008fdd68e5,0.7463009357452393
3926,22113,KMT:dita_body:a7a9bb2adad84994180f,ORT:dita_body:6ca671629c5b8c9d69b0,0.7462815046310425
7274,23673,KMT:dita_body:9447f842feee35db3be1,ORT:dita_body:a3ca56832c2f89ba7313,0.7462789416313171
1438,22688,KMT:dita_body:68b9ec78075ff0c1012f,ORT:dita_body:bcbc6cd671b2db5f769d,0.7462424635887146
3174,24045,KMT:dita_body:2d9dff264b261ea720af,ORT:dita_body:9b37e9c7780d409306dd,0.746235191822052
7215,26167,KMT:dita_body:b95cb02f20dc8dd774e0,ORT:dita_body:7b7f59cc83bbd0ce621e,0.7461943626403809
2479,9547,KMT:dita_body:d4dcf2be8699f166e8cd,ORT:dita_body:26025056916dd0fde4ff,0.746159017086029
4789,9896,KMT:dita_body:305394281421c368d0fe,ORT:dita_body:9829a942ee750ff38144,0.7461346983909607
8123,20373,KMT:dita_body:1b4a1ad777c5e9b56ba4,ORT:dita_body:316229e3119c92d42a28,0.7460857629776001
8123,20374,KMT:dita_body:1b4a1ad777c5e9b56ba4,ORT:dita_body:4d763fa81797f187994e,0.7460857629776001
2033,10662,KMT:dita_body:5fe97a752115f2953168,ORT:dita_body:c0f51e77f03fe25f23e2,0.7460766434669495
6870,24417,KMT:dita_body:67dfd6f590f6b5fe3cdc,ORT:dita_body:a1c6e827c6cfcb282e44,0.7460257411003113
3657,15384,KMT:dita_body:042f0937643a068272b0,ORT:dita_body:f888cd8b8b8c0f928287,0.7460142374038696
2742,14725,KMT:dita_body:68bee73a86b7d190f476,ORT:dita_body:71e156e36a7a02d38400,0.7460096478462219
4018,22402,KMT:dita_body:23002f96f31c43e22b1d,ORT:dita_body:5095ee605be581db73f1,0.746005654335022
2774,19143,KMT:dita_body:291db8bb1b4c7d134b43,ORT:dita_body:fc39b728fcd333222a96,0.745987057685852
2059,23051,KMT:dita_body:dbc96fa7c7497127079c,ORT:dita_body:3fca4bc669c10f7c60b4,0.7459142208099365
5380,21310,KMT:dita_body:b3951479376b63c12abc,ORT:dita_body:348d3d1c4199cb0dfe53,0.7459025382995605
7399,19195,KMT:dita_body:ab4ce2ec2b99d2144769,ORT:dita_body:030fdf5af933c506623a,0.7459006309509277
6753,9528,KMT:dita_body:3b2a3b3dd37b6edef767,ORT:dita_body:166445afa4a73d59d5ec,0.7459004521369934
897,8900,KMT:dita_body:b9ae6a8ddccc0e503c82,ORT:dita_body:d65f818de58ffb2edf95,0.7458857893943787
4901,24483,KMT:dita_body:24190bcceb642ed3b02e,ORT:dita_body:c1d61fc2d41a7c7119f5,0.7458507418632507
6580,26534,KMT:dita_body:95f0de6dcf008396499a,ORT:dita_body:c67cb27fc0e4a7181ca2,0.7457782030105591
927,15076,KMT:dita_body:1c7418b3ae488ea03f8a,ORT:dita_body:fcdcb700761fa7e181ab,0.7457764744758606
3068,23614,KMT:dita_body:253dd48576a677b75f28,ORT:dita_body:5588ef705e0fc0ccb6f8,0.7457679510116577
3068,23615,KMT:dita_body:253dd48576a677b75f28,ORT:dita_body:0dba3bd38ea81966b740,0.7457679510116577
4788,11406,KMT:dita_body:cc44204188eafb0da2d5,ORT:dita_body:92ea21edd52ec74c6a32,0.7457612752914429
4753,13868,KMT:dita_body:7645cc85c591103e96ba,ORT:dita_body:cecdf5847feb15798ec2,0.7456943988800049
5661,20109,KMT:dita_body:78974c9c9640c28e4af4,ORT:dita_body:802c2e5cbaa1fa784019,0.745652973651886
4093,26480,KMT:dita_body:658906931b24da1046d5,ORT:dita_body:0fab546cb481bd100e5a,0.7456510663032532
1793,18934,KMT:dita_body:2cc9dc879cb6f60ff361,ORT:dita_body:49e37d84de36fe571d00,0.7456438541412354
4711,9192,KMT:dita_body:bec5a05ca1e8f871e3cb,ORT:dita_body:42b11e5bacc534722af1,0.7456389665603638
7772,24045,KMT:dita_body:1545e74abebe796c3c96,ORT:dita_body:9b37e9c7780d409306dd,0.7456185817718506
7577,21671,KMT:dita_body:d1a80b337791df70c5cf,ORT:dita_body:13bde61f2926150fb2b4,0.745563268661499
3926,17064,KMT:dita_body:a7a9bb2adad84994180f,ORT:dita_body:acdb4fce2173726d0dd6,0.7455517053604126
2973,12905,KMT:dita_body:bd889c6887280ec46586,ORT:dita_body:240c329be83c611042bb,0.745546281337738
3691,23859,KMT:dita_body:9b7d4429390842fbbe77,ORT:dita_body:0216c4e4581ec1100e0d,0.7455172538757324
7701,21277,KMT:dita_body:12432d3d0d9d88454724,ORT:dita_body:30215348b8eb54e6c166,0.745502769947052
4440,19230,KMT:dita_body:80ac3c346d051c69c6ef,ORT:dita_body:73c6fe2e8d923971effe,0.7454506754875183
7521,9547,KMT:dita_body:ec8c0018f29aa0890c5a,ORT:dita_body:26025056916dd0fde4ff,0.7454434037208557
2033,8822,KMT:dita_body:5fe97a752115f2953168,ORT:dita_body:dee1e6f3f5c61a8873b8,0.7454360127449036
3926,23235,KMT:dita_body:a7a9bb2adad84994180f,ORT:dita_body:98355a8a1e05db6cf94f,0.7454220652580261
1837,24409,KMT:dita_body:731fb729ccc60bbfeee0,ORT:dita_body:ab81c3d6d3be49209576,0.7453952431678772
5373,22848,KMT:dita_body:4463accc6fa0ff3bc1f7,ORT:dita_body:62733c011037de1ab300,0.7453736066818237
1869,19307,KMT:dita_body:ca2de76e694c203a8f8e,ORT:dita_body:41a4457f1abbf37e9f2c,0.7453656196594238
1383,21959,KMT:dita_body:49a56d9bedd6a705212a,ORT:dita_body:4f8c89ed2e0f418fc98c,0.7453514337539673
7701,12267,KMT:dita_body:12432d3d0d9d88454724,ORT:dita_body:f875a719b190c92d0d61,0.7453507781028748
8119,15192,KMT:dita_body:284da629c60ec8589710,ORT:dita_body:ec778aabc795369fabff,0.7453441619873047
8063,11688,KMT:dita_body:6aa13640cd025007a6c9,ORT:dita_body:b04de279aac43c6e402d,0.7452823519706726
408,24200,KMT:dita_body:af2f482de4ea9211a441,ORT:dita_body:d97d7458171dbc42c61b,0.745275616645813
4073,13699,KMT:dita_body:9e0fad10aaaa5815193f,ORT:dita_body:45c2fa2812f4529e7b15,0.7452330589294434
980,22729,KMT:dita_body:721bc5753e72722bb020,ORT:dita_body:5d9817ae1ba84ce0511c,0.7452309131622314
1784,22563,KMT:dita_body:f8a7138c9641ccbfe534,ORT:dita_body:7f1117a171d583e00817,0.7452290654182434
3546,14273,KMT:dita_body:8ef718c3042de574d1aa,ORT:dita_body:6f0faa2acdddda72834e,0.7452248930931091
1114,9335,KMT:dita_body:b8cdbc9eb3598c1e2ce7,ORT:dita_body:bb3bf8a6868574f0e2aa,0.7451909184455872
408,15716,KMT:dita_body:af2f482de4ea9211a441,ORT:dita_body:74c18c3cb101f53a72af,0.7451796531677246
4582,10290,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:92d6968d82e673f7c21e,0.7451773881912231
6851,11945,KMT:dita_body:59aef7c93d01eec214b3,ORT:dita_body:630bcd1d3f136f0b5483,0.7451599836349487
4073,13826,KMT:dita_body:9e0fad10aaaa5815193f,ORT:dita_body:3dfd71de3092454734c8,0.7451453804969788
6782,10404,KMT:dita_body:779bf69334b281fef72b,ORT:dita_body:c35faf048288214abc45,0.7451333403587341
1444,15458,KMT:dita_body:cfbd1618f58f9bd28654,ORT:dita_body:dafd2c9307197a98c71d,0.7451156973838806
728,16569,KMT:dita_body:030c2c4ca1f7bb6d845d,ORT:dita_body:8d6232571605e42a96ec,0.7451004981994629
193,15203,KMT:dita_body:e87135d86416490649ef,ORT:dita_body:0d3d126da79068b08c59,0.7450929284095764
7191,9466,KMT:dita_body:aa62a3fd3640c6998971,ORT:dita_body:c024f9b1837562cf3f4f,0.7450751066207886
6641,20453,KMT:dita_body:e5c6a309217005567e39,ORT:dita_body:5fd75c2d17332df342eb,0.745065450668335
2015,8640,KMT:dita_body:0a99ca915f5b4ba56444,ORT:dita_body:bee130341edb42a0c995,0.7450550198554993
5088,9702,KMT:dita_body:b8549ff7c7f5ac87971e,ORT:dita_body:5a7be1aeced33293ba3f,0.7450512647628784
171,10280,KMT:dita_body:c7914381f0dfdc4c009b,ORT:dita_body:cc4f1c74bafcd0f2625f,0.7450174689292908
2831,10513,KMT:dita_body:d79352073fa47381e6e2,ORT:dita_body:b33cf13b868fc56908d8,0.7450014352798462
7034,16222,KMT:dita_body:a810d4389e88ac280e1a,ORT:dita_body:efa600bafc35b5ccc695,0.7449882626533508
7035,16222,KMT:dita_body:235c4c06f92f11ed3c5f,ORT:dita_body:efa600bafc35b5ccc695,0.7449882626533508
2809,15893,KMT:dita_body:cc03e549ad61b476e1f6,ORT:dita_body:0c024fef24ad81759d61,0.744971513748169
927,15084,KMT:dita_body:1c7418b3ae488ea03f8a,ORT:dita_body:54651f3e9212f35fac8a,0.7449465394020081
2637,16342,KMT:dita_body:0c69bb1739c02869bdb4,ORT:dita_body:0c660918bd9a0d0d3af6,0.7449376583099365
1498,24823,KMT:dita_body:64152a31ea9487e420e8,ORT:dita_body:f098f57850cdbf8515e5,0.7449288964271545
5324,22935,KMT:dita_body:0a3ce2df2035962c1fef,ORT:dita_body:dba1578630e2384cb593,0.74489426612854
1707,26735,KMT:dita_body:1999fb724d561e0ada17,ORT:dita_body:642d0aad679cfc5077ca,0.7448523640632629
1546,19740,KMT:dita_body:1d49c683bc724ec4a948,ORT:dita_body:23b969aa5136df025696,0.7448492646217346
5314,24158,KMT:dita_body:b3ab9c311589dc9a3f7a,ORT:dita_body:b02941e8a56728df427d,0.7448362708091736
294,17076,KMT:dita_body:22cebf07bf76b22dc372,ORT:dita_body:8f6b1573d691bb3692e7,0.7447827458381653
7191,10041,KMT:dita_body:aa62a3fd3640c6998971,ORT:dita_body:0f957ed403669c9af339,0.7447762489318848
1447,20680,KMT:dita_body:2543ae4920bb41c4fc35,ORT:dita_body:e22eeaabdaf9f706ae20,0.7447624206542969
5078,12127,KMT:dita_body:bce43048feb838ef4813,ORT:dita_body:d87e1388b0cd656b072f,0.7447572946548462
1357,9676,KMT:dita_body:a656c87b087212962a70,ORT:dita_body:466dc710e9eaf9b5fc10,0.7447413206100464
179,17362,KMT:dita_body:980fd7fb46be4b59896f,ORT:dita_body:a6cd0ac8d97ea71fdca0,0.7447405457496643
4189,23150,KMT:dita_body:4020f0ab431f448b8b98,ORT:dita_body:71e4219fa3860b96bbe5,0.7447392344474792
4788,11452,KMT:dita_body:cc44204188eafb0da2d5,ORT:dita_body:17e24a626f7dd75883e9,0.7447080016136169
4582,9458,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:bcb48ca230efa9837c4c,0.7446833252906799
6782,20907,KMT:dita_body:779bf69334b281fef72b,ORT:dita_body:fad9a2822e4086f2e3c3,0.7446633577346802
1964,20580,KMT:dita_body:14160a76cc203dcf89ec,ORT:dita_body:223b99b682e832cce198,0.7446149587631226
4990,13460,KMT:dita_body:35e52b45d81b3fd5c9ab,ORT:dita_body:d88eabbc55f301743d07,0.7445669174194336
4588,12914,KMT:dita_body:60dbd6e50717f9d16340,ORT:dita_body:78acf39a1b98e012d5a2,0.7445486783981323
5100,20675,KMT:dita_body:dddaba57acada41a9d55,ORT:dita_body:c2c96c2e72322a41701b,0.7445353269577026
2486,12774,KMT:dita_body:268a8dada81d00768339,ORT:dita_body:e6c894f31afae30a3083,0.7445306777954102
7844,20673,KMT:dita_body:98406a154c966daceadb,ORT:dita_body:460e632f23c8098a6d1b,0.7444630265235901
901,22624,KMT:dita_body:c6d448caf9c619e59ca7,ORT:dita_body:6867aa531dfe2c896a9e,0.7444519996643066
2254,18494,KMT:dita_body:b42fdf62ed99345459df,ORT:dita_body:8d95eaba5bfaf202fa71,0.7444514632225037
