item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score
11,8929,dita_body:906231843ca5a2d2a252,dita_body:40a8fd9b386904e24c78,1.0000003576278689,0.9998883
11,8935,dita_body:906231843ca5a2d2a252,dita_body:6c7b4a988c3da8f99c8c,1.0000003576278689,0.9998883
11,8948,dita_body:906231843ca5a2d2a252,dita_body:467ef76e14e945b5b2ee,1.0000003576278689,0.9998883
11,9999,dita_body:906231843ca5a2d2a252,dita_body:43167ff4c80562f56e38,1.0000003576278689,0.9998883
11,10039,dita_body:906231843ca5a2d2a252,dita_body:36ed852e3e5024944ebf,1.0000003576278689,0.9998883
11,10259,dita_body:906231843ca5a2d2a252,dita_body:73c7f09c252d5e23d7e5,1.0000003576278689,0.9998883
11,10314,dita_body:906231843ca5a2d2a252,dita_body:138c96926eb8a98ed98e,1.0000003576278689,0.9998883
228,229,dita_body:bf562a4dc8dbeb77563e,dita_body:e01f1519aee69832ebac,1.0000003576278689,0.9998929
1046,6671,dita_body:a7d3bc3c0c90cfa92712,dita_body:af408ebab9924f641a3f,1.0000003576278689,0.9992743
1046,10241,dita_body:a7d3bc3c0c90cfa92712,dita_body:f4eda9b3b77688cdb927,1.0000003576278689,0.9992743
3263,3264,dita_body:644caf955d54b5bf6317,dita_body:c65536ded7dc2363d29c,1.0000003576278689,0.9997253
3263,3266,dita_body:644caf955d54b5bf6317,dita_body:0bcf9066ca635aabec5c,1.0000003576278689,0.9997253
3263,3267,dita_body:644caf955d54b5bf6317,dita_body:a98badde448be967641d,1.0000003576278689,0.9997253
3302,3303,dita_body:c5456670314bf56476b1,dita_body:fbd110ea277c11b6f05f,1.0000003576278689,0.99927163
3316,3317,dita_body:08180378b3809d2d7df4,dita_body:c6b013be3d6085651d4f,1.0000003576278689,0.9998929
3336,3337,dita_body:89e6a2b56c16eb6c05fc,dita_body:9648fd68ca2d0bc08347,1.0000003576278689,0.99946284
3340,3341,dita_body:da5f60fbea29b1bae2d0,dita_body:33eb3e7bccaa5c12157b,1.0000003576278689,0.9998255
3552,10001,dita_body:912b5880c2de44f89166,dita_body:8e1019c9eccacc809d82,1.0000003576278689,0.9998081
4131,4132,dita_body:90c9f9accff478928b80,dita_body:89a87eb7f11b0c8a126e,1.0000003576278689,0.9998409
4135,4136,dita_body:4a969e60d0ea721ddfec,dita_body:b14fb945e339a58d448e,1.0000003576278689,0.99948287
4135,4137,dita_body:4a969e60d0ea721ddfec,dita_body:68dbea28343fec120ba6,1.0000003576278689,0.99948287
4135,4138,dita_body:4a969e60d0ea721ddfec,dita_body:5315a46899370a7416c0,1.0000003576278689,0.99948287
4135,4139,dita_body:4a969e60d0ea721ddfec,dita_body:88f91ce18aecef628583,1.0000003576278689,0.99948287
4135,5841,dita_body:4a969e60d0ea721ddfec,dita_body:1b73f8826195ac8f92de,1.0000003576278689,0.99948287
4135,5981,dita_body:4a969e60d0ea721ddfec,dita_body:a2e45617e8e1ff10fc40,1.0000003576278689,0.99948287
4140,4141,dita_body:ec977564dafa6327f5cb,dita_body:944207a4274cc414c311,1.0000003576278689,0.99962765
4140,4144,dita_body:ec977564dafa6327f5cb,dita_body:c9ac7edbd57777fc0208,1.0000003576278689,0.99962765
4761,4767,dita_body:e590af6e5a185848a61f,dita_body:1af17385964f58eeb8a8,1.0000003576278689,0.99978566
4761,4940,dita_body:e590af6e5a185848a61f,dita_body:f65576ba473e9f6c4ce5,1.0000003576278689,0.99978566
6148,6152,dita_body:f79d482c2942108614c9,dita_body:25bffedc5a8544ed931b,1.0000003576278689,0.90353066
6629,6704,dita_body:6117acf73b8276401bb0,dita_body:c7b4dbc020bf62c5268a,1.0000003576278689,0.9997093
8663,8671,dita_body:7ba1c4f13d100f710f22,dita_body:1f3e25936f69d4a56f54,1.0000003576278689,0.9996759
10222,10235,dita_body:230968cf8c2147be54e8,dita_body:416d0f20dd47f663a57f,1.0000003576278689,0.99985576
44,103,dita_body:75d85bc4354eb588c653,dita_body:38b61d0a4ef379f6c99f,1.0000003576278689,0.9998883
44,123,dita_body:75d85bc4354eb588c653,dita_body:21c3bc83dbf4ff9a60bb,1.0000003576278689,0.9998883
44,143,dita_body:75d85bc4354eb588c653,dita_body:9d493b7cdd13ce9ead67,1.0000003576278689,0.9998883
44,169,dita_body:75d85bc4354eb588c653,dita_body:99268fb0190d557a5fcd,1.0000003576278689,0.9998883
44,191,dita_body:75d85bc4354eb588c653,dita_body:d0979bc3f03a0aa5de8e,1.0000003576278689,0.9998883
44,214,dita_body:75d85bc4354eb588c653,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
44,215,dita_body:75d85bc4354eb588c653,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
44,259,dita_body:75d85bc4354eb588c653,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
44,260,dita_body:75d85bc4354eb588c653,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
44,284,dita_body:75d85bc4354eb588c653,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
44,302,dita_body:75d85bc4354eb588c653,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
44,361,dita_body:75d85bc4354eb588c653,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
44,465,dita_body:75d85bc4354eb588c653,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
44,548,dita_body:75d85bc4354eb588c653,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
44,549,dita_body:75d85bc4354eb588c653,dita_body:30dc9a9cd60ef0e37f3f,1.0000003576278689,0.9998883
44,574,dita_body:75d85bc4354eb588c653,dita_body:eabdce68a9aa92b6d2cb,1.0000003576278689,0.9998883
44,601,dita_body:75d85bc4354eb588c653,dita_body:a1651b57fdc23f925ba5,1.0000003576278689,0.9998883
44,602,dita_body:75d85bc4354eb588c653,dita_body:2ff78b8f93214e9668ec,1.0000003576278689,0.9998883
44,1056,dita_body:75d85bc4354eb588c653,dita_body:4b7e0fd76e37341654a5,1.0000003576278689,0.9998883
103,123,dita_body:38b61d0a4ef379f6c99f,dita_body:21c3bc83dbf4ff9a60bb,1.0000003576278689,0.9998883
103,143,dita_body:38b61d0a4ef379f6c99f,dita_body:9d493b7cdd13ce9ead67,1.0000003576278689,0.9998883
103,169,dita_body:38b61d0a4ef379f6c99f,dita_body:99268fb0190d557a5fcd,1.0000003576278689,0.9998883
103,191,dita_body:38b61d0a4ef379f6c99f,dita_body:d0979bc3f03a0aa5de8e,1.0000003576278689,0.9998883
103,214,dita_body:38b61d0a4ef379f6c99f,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
103,215,dita_body:38b61d0a4ef379f6c99f,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
103,259,dita_body:38b61d0a4ef379f6c99f,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
103,260,dita_body:38b61d0a4ef379f6c99f,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
103,284,dita_body:38b61d0a4ef379f6c99f,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
103,302,dita_body:38b61d0a4ef379f6c99f,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
103,361,dita_body:38b61d0a4ef379f6c99f,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
103,465,dita_body:38b61d0a4ef379f6c99f,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
103,548,dita_body:38b61d0a4ef379f6c99f,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
103,549,dita_body:38b61d0a4ef379f6c99f,dita_body:30dc9a9cd60ef0e37f3f,1.0000003576278689,0.9998883
103,574,dita_body:38b61d0a4ef379f6c99f,dita_body:eabdce68a9aa92b6d2cb,1.0000003576278689,0.9998883
103,601,dita_body:38b61d0a4ef379f6c99f,dita_body:a1651b57fdc23f925ba5,1.0000003576278689,0.9998883
103,602,dita_body:38b61d0a4ef379f6c99f,dita_body:2ff78b8f93214e9668ec,1.0000003576278689,0.9998883
103,1056,dita_body:38b61d0a4ef379f6c99f,dita_body:4b7e0fd76e37341654a5,1.0000003576278689,0.9998883
123,143,dita_body:21c3bc83dbf4ff9a60bb,dita_body:9d493b7cdd13ce9ead67,1.0000003576278689,0.9998883
123,169,dita_body:21c3bc83dbf4ff9a60bb,dita_body:99268fb0190d557a5fcd,1.0000003576278689,0.9998883
123,191,dita_body:21c3bc83dbf4ff9a60bb,dita_body:d0979bc3f03a0aa5de8e,1.0000003576278689,0.9998883
123,214,dita_body:21c3bc83dbf4ff9a60bb,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
123,215,dita_body:21c3bc83dbf4ff9a60bb,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
123,259,dita_body:21c3bc83dbf4ff9a60bb,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
123,260,dita_body:21c3bc83dbf4ff9a60bb,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
123,284,dita_body:21c3bc83dbf4ff9a60bb,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
123,302,dita_body:21c3bc83dbf4ff9a60bb,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
123,361,dita_body:21c3bc83dbf4ff9a60bb,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
123,465,dita_body:21c3bc83dbf4ff9a60bb,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
123,548,dita_body:21c3bc83dbf4ff9a60bb,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
123,549,dita_body:21c3bc83dbf4ff9a60bb,dita_body:30dc9a9cd60ef0e37f3f,1.0000003576278689,0.9998883
123,574,dita_body:21c3bc83dbf4ff9a60bb,dita_body:eabdce68a9aa92b6d2cb,1.0000003576278689,0.9998883
123,601,dita_body:21c3bc83dbf4ff9a60bb,dita_body:a1651b57fdc23f925ba5,1.0000003576278689,0.9998883
123,602,dita_body:21c3bc83dbf4ff9a60bb,dita_body:2ff78b8f93214e9668ec,1.0000003576278689,0.9998883
123,1056,dita_body:21c3bc83dbf4ff9a60bb,dita_body:4b7e0fd76e37341654a5,1.0000003576278689,0.9998883
143,169,dita_body:9d493b7cdd13ce9ead67,dita_body:99268fb0190d557a5fcd,1.0000003576278689,0.9998883
143,191,dita_body:9d493b7cdd13ce9ead67,dita_body:d0979bc3f03a0aa5de8e,1.0000003576278689,0.9998883
143,214,dita_body:9d493b7cdd13ce9ead67,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
143,215,dita_body:9d493b7cdd13ce9ead67,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
143,259,dita_body:9d493b7cdd13ce9ead67,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
143,260,dita_body:9d493b7cdd13ce9ead67,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
143,284,dita_body:9d493b7cdd13ce9ead67,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
143,302,dita_body:9d493b7cdd13ce9ead67,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
143,361,dita_body:9d493b7cdd13ce9ead67,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
143,465,dita_body:9d493b7cdd13ce9ead67,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
143,548,dita_body:9d493b7cdd13ce9ead67,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
143,549,dita_body:9d493b7cdd13ce9ead67,dita_body:30dc9a9cd60ef0e37f3f,1.0000003576278689,0.9998883
143,574,dita_body:9d493b7cdd13ce9ead67,dita_body:eabdce68a9aa92b6d2cb,1.0000003576278689,0.9998883
143,601,dita_body:9d493b7cdd13ce9ead67,dita_body:a1651b57fdc23f925ba5,1.0000003576278689,0.9998883
143,602,dita_body:9d493b7cdd13ce9ead67,dita_body:2ff78b8f93214e9668ec,1.0000003576278689,0.9998883
143,1056,dita_body:9d493b7cdd13ce9ead67,dita_body:4b7e0fd76e37341654a5,1.0000003576278689,0.9998883
169,191,dita_body:99268fb0190d557a5fcd,dita_body:d0979bc3f03a0aa5de8e,1.0000003576278689,0.9998883
169,214,dita_body:99268fb0190d557a5fcd,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
169,215,dita_body:99268fb0190d557a5fcd,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
169,259,dita_body:99268fb0190d557a5fcd,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
169,260,dita_body:99268fb0190d557a5fcd,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
169,284,dita_body:99268fb0190d557a5fcd,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
169,302,dita_body:99268fb0190d557a5fcd,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
169,361,dita_body:99268fb0190d557a5fcd,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
169,465,dita_body:99268fb0190d557a5fcd,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
169,548,dita_body:99268fb0190d557a5fcd,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
169,549,dita_body:99268fb0190d557a5fcd,dita_body:30dc9a9cd60ef0e37f3f,1.0000003576278689,0.9998883
169,574,dita_body:99268fb0190d557a5fcd,dita_body:eabdce68a9aa92b6d2cb,1.0000003576278689,0.9998883
169,601,dita_body:99268fb0190d557a5fcd,dita_body:a1651b57fdc23f925ba5,1.0000003576278689,0.9998883
169,602,dita_body:99268fb0190d557a5fcd,dita_body:2ff78b8f93214e9668ec,1.0000003576278689,0.9998883
169,1056,dita_body:99268fb0190d557a5fcd,dita_body:4b7e0fd76e37341654a5,1.0000003576278689,0.9998883
191,214,dita_body:d0979bc3f03a0aa5de8e,dita_body:d98b01d936372ca6879e,1.0000003576278689,0.9998883
191,215,dita_body:d0979bc3f03a0aa5de8e,dita_body:2453e1737031c82338e9,1.0000003576278689,0.9998883
191,259,dita_body:d0979bc3f03a0aa5de8e,dita_body:ec1c06f479d27c17c6e6,1.0000003576278689,0.9998883
191,260,dita_body:d0979bc3f03a0aa5de8e,dita_body:3a0b372034d79f2a2508,1.0000003576278689,0.9998883
191,284,dita_body:d0979bc3f03a0aa5de8e,dita_body:2b6a7ced7cb83c1ba1ae,1.0000003576278689,0.9998883
191,302,dita_body:d0979bc3f03a0aa5de8e,dita_body:60442e833ff027825597,1.0000003576278689,0.9998883
191,361,dita_body:d0979bc3f03a0aa5de8e,dita_body:113213ee0dd7aab209b5,1.0000003576278689,0.9998883
191,465,dita_body:d0979bc3f03a0aa5de8e,dita_body:9c3458ddbdaebfcbfe23,1.0000003576278689,0.9998883
191,548,dita_body:d0979bc3f03a0aa5de8e,dita_body:20e9611586787d3448d3,1.0000003576278689,0.9998883
